2024-06-27 17:39:58,045 - INFO - Starting Fold 1
2024-06-27 17:39:58,574 - INFO - Loading pretrained weights from Hugging Face hub (timm/seresnext101_32x4d.gluon_in1k)
2024-06-27 17:39:59,208 - INFO - [timm/seresnext101_32x4d.gluon_in1k] Safe alternative available for 'pytorch_model.bin' (as 'model.safetensors'). Loading weights using safetensors.
2024-06-27 17:39:59,274 - INFO - Missing keys (fc.weight, fc.bias) discovered while loading pretrained weights. This is expected if model is being adapted.
2024-06-27 17:42:12,435 - INFO - Starting Fold 1
2024-06-27 17:42:12,981 - INFO - Loading pretrained weights from Hugging Face hub (timm/seresnext101_32x4d.gluon_in1k)
2024-06-27 17:42:13,252 - INFO - [timm/seresnext101_32x4d.gluon_in1k] Safe alternative available for 'pytorch_model.bin' (as 'model.safetensors'). Loading weights using safetensors.
2024-06-27 17:42:13,318 - INFO - Missing keys (fc.weight, fc.bias) discovered while loading pretrained weights. This is expected if model is being adapted.
2024-06-27 17:46:12,383 - INFO - Starting Fold 1
2024-06-27 17:46:12,921 - INFO - Loading pretrained weights from Hugging Face hub (timm/seresnext101_32x4d.gluon_in1k)
2024-06-27 17:46:13,192 - INFO - [timm/seresnext101_32x4d.gluon_in1k] Safe alternative available for 'pytorch_model.bin' (as 'model.safetensors'). Loading weights using safetensors.
2024-06-27 17:46:13,256 - INFO - Missing keys (fc.weight, fc.bias) discovered while loading pretrained weights. This is expected if model is being adapted.
2024-06-27 17:50:23,499 - INFO - Epoch 83: Train Loss: 0.021294, Train Acc: 1.000000, Train F1: 1.000000, Valid Loss: 0.739526, Valid Acc: 0.571429, Valid F1: 0.523295
2024-06-27 17:50:26,450 - INFO - Epoch 84: Train Loss: 0.026107, Train Acc: 0.994898, Train F1: 0.993176, Valid Loss: 0.854531, Valid Acc: 0.530612, Valid F1: 0.425266
2024-06-27 17:50:29,403 - INFO - Epoch 85: Train Loss: 0.012041, Train Acc: 1.000000, Train F1: 1.000000, Valid Loss: 0.952676, Valid Acc: 0.564626, Valid F1: 0.478942
2024-06-27 17:50:32,341 - INFO - Epoch 86: Train Loss: 0.016075, Train Acc: 1.000000, Train F1: 1.000000, Valid Loss: 0.947699, Valid Acc: 0.612245, Valid F1: 0.564491
2024-06-27 17:50:35,299 - INFO - Epoch 87: Train Loss: 0.017878, Train Acc: 0.998299, Train F1: 0.998279, Valid Loss: 0.876888, Valid Acc: 0.578231, Valid F1: 0.560119
2024-06-27 17:50:38,276 - INFO - Epoch 88: Train Loss: 0.011628, Train Acc: 1.000000, Train F1: 1.000000, Valid Loss: 0.970578, Valid Acc: 0.585034, Valid F1: 0.549764
2024-06-27 17:50:41,232 - INFO - Epoch 89: Train Loss: 0.011977, Train Acc: 1.000000, Train F1: 1.000000, Valid Loss: 0.924891, Valid Acc: 0.591837, Valid F1: 0.565058
2024-06-27 17:50:44,200 - INFO - Epoch 90: Train Loss: 0.012853, Train Acc: 1.000000, Train F1: 1.000000, Valid Loss: 0.997175, Valid Acc: 0.598639, Valid F1: 0.545214
2024-06-27 17:50:47,184 - INFO - Epoch 91: Train Loss: 0.013742, Train Acc: 1.000000, Train F1: 1.000000, Valid Loss: 0.910374, Valid Acc: 0.619048, Valid F1: 0.591375
2024-06-27 17:50:50,104 - INFO - Epoch 92: Train Loss: 0.011501, Train Acc: 1.000000, Train F1: 1.000000, Valid Loss: 0.988509, Valid Acc: 0.612245, Valid F1: 0.592558
